0,1,2,3,4,5,6,7,8,9,10,11,12,13,target
11.162884647789157,-1.3477646188249428,,,7.545104588563694,0.9738518719639546,-16.047423755930197,-1.7730080385927793,36.162063126861604,1.3175455859993697,0.4809360131850071,1.135317067201868,3.757949022880572,0.577657996066007,1
-4.952232082445514,,-9.746911912864825,-1.2033882639358087,12.774442537893304,1.1213296923503577,22.27003394781674,2.0568338247369615,-17.647388158504057,-1.620349707654782,5.6671272267783,-0.7136587927055322,4.3865868440710365,0.01734592685371794,1
0.5330880094644002,0.5467748639357743,17.539671459360303,-0.7167283307725756,-12.39130343452764,-1.694294671283372,-14.318688871540278,-1.3481123673505626,8.580743407725057,1.3307964447295635,-9.213212797498912,-2.123824532473364,9.939977334136712,0.5435402377305709,1
25.083826870294867,,,0.32200902393518727,0.9266729978719822,1.3927337924232055,10.837866203655297,-0.00621336681319519,146.48629182487983,8.45482092528574,-13.923424050555855,-0.2983830892105081,4.736307554846095,0.954617371504054,1
-23.294182570920185,2.8720597048146645,-0.24989066847314245,7.419303747137805,-30.515809451876766,0.2218175692372033,-2.0294470719084625,4.727110812678167,-11.197553789075162,-3.1229145752899767,33.77698886690527,0.7598174948718556,1.558603675870771,0.18923760254524824,1
13.40782445463634,-0.4195159666583369,-3.761940099191441,1.2504811912023037,22.693667145022452,1.334923575778668,,1.3787089802347623,,0.3718032125672345,23.531485209574218,0.12152676254397912,8.080147490627835,0.26083108002500877,1
-18.42370059260611,1.1241287971824505,-12.97578566454369,,-0.07901967621442249,0.017398008082141175,19.42602147012527,2.8498041993173824,-5.839196974762,0.523352310599462,-6.977906140462194,0.6428421022912199,7.992271062915269,0.27153348290850254,1
2.686058489755332,-1.8311339531354336,,-1.3252998105116252,9.601502016517987,-0.3919367215065673,-7.098615860952014,0.17662570738866,14.96605788992346,-2.366366643663779,19.235560792588412,-0.434926611967313,0.33187630225001485,0.517014723886716,1
18.952853503929806,1.4309821224916754,-7.399787606679125,0.8413657251534966,7.665016916831448,0.10933851567519672,5.9218736484123,1.044156362672104,-6.557209718643313,0.1787183412066049,31.077802837521244,0.31590959526462364,150.58012071868836,0.7578462929324711,0
,0.6159695989450494,5.020461116613539,0.71393795221473,8.98919930915168,-1.4839385192358163,89.75190892935629,-1.497634575262838,-10.623379434277378,-1.1294863723326283,42.50470859683269,1.4090790487692502,6.411996332321481,0.9236026679779178,0
1.3931384231633626,-1.7736722166072758,-11.921689168009559,1.0309825264269186,23.982195233703358,-1.245929183523891,5.607594738004442,1.7169931679158348,29.046209816390828,-0.6620268169379584,13.192022423994125,12.733765391201155,7.829883572657359,0.18077595484072684,0
-2.3215919459993826,1.1298177771126314,3.360202031292547,1.8780681581480037,-14.44957945856084,1.6070503651211845,-8.524092682496223,1.0742428943999953,-7.398695806934005,-2.474466092140845,27.335830099883477,-1.904308386209106,,0.6417370448140233,0
17.23517181600237,,-17.059182378342857,16.07401471953041,10.504057524748125,0.5092060153249273,5.6688928495694615,-0.4776184467928932,-11.064966467706354,0.39367186292523226,,0.6575060527678135,6.689516417606249,0.8322628859701487,0
11.92295836725878,-1.2841205610262862,-5.070061315827345,1.371727564735012,1.9839241102608245,-0.4128534786446848,-8.824928213732811,-1.49444416621923,-3.630524046240786,-2.4738294342813236,17.332089683229604,,5.738240691889402,0.4660035143530129,1
-14.75077151770739,,128.10958812992533,-0.35400792942741544,13.324057974860404,-1.920477807001611,,3.920810335855239,-18.60076276958319,-0.7078652430182891,,-0.03837988709700718,6.36641035358728,0.2979574289583591,1
-7.3765224671705205,-0.17385338100525838,,-1.103433867510025,-29.883048008377017,2.1826963835087936,-25.649898195744456,-2.9793907474688544,-9.34538945151261,6.944339709258015,-15.02407118331231,8.24504210865701,1.825971310870993,0.6165878380712464,0
6.837451264197192,1.326745799586499,161.16422633905563,1.8574302701732086,-2.360588615432747,1.1925574737788918,8.406048710391298,0.5769177641034646,-20.2569425924154,0.11578456886105168,10.525877897312936,0.242126852602721,2.338483690854777,0.07991510934660673,0
-6.9849044976278645,-0.2167393983649139,1.6547419484863832,-0.7420811347922505,-7.348098778047024,-0.539811471413163,-1.356097337334802,,-15.016185308364815,-2.700933538379975,11.514159251585454,-0.37430496961651666,0.00554184585253914,0.6083194014000671,0
,-1.6895531005362734,-1.1498533009236631,-0.3498920322406866,41.159821917561274,1.040547302822088,23.335017992875,0.5646369642250798,21.856120253258837,2.7480817266989486,-8.38423453424867,-1.3179349807738157,3.6214878348023682,0.752310970673456,1
,1.269125754429293,-0.008834263499523515,0.7598830897743595,,-1.2084990258444424,19.818180369179267,1.377634436157196,11.369050791805503,3.5226307913077655,15.690265027536892,,3.7517639831310245,0.4860034482382267,0
14.586164942092994,-0.2969427889782385,19.83858475612403,,,-0.04496521166073994,14.65267619019582,1.4620439500413205,2.49591962885513,-0.3454834268200164,23.021393939972153,1.1224460029470371,4.070849728153849,0.6505747911093461,0
12.24882814955835,0.9972114305410047,-6.031558235392779,-0.17922400101358082,10.162281181739958,,15.364636957480865,-0.04477769971699455,-15.824707114807591,2.0826566800305426,-11.492017960674357,-1.9828743081965103,3.5613916201496822,0.9637676499423089,1
2.312036595001867,-0.06022391951998547,10.892162311077803,-0.2340899981490905,,-0.16452193703012982,12.430149192969932,-0.06606850380179319,-11.788203246761688,10.776060406845328,,0.7021024852139097,9.3614698659853,0.8480279026572813,0
24.603843167093782,-0.4976379747448728,-26.96367838608355,0.30082445307004435,39.21001191599339,-0.2819443293652085,37.86015919762675,0.6846044928902537,-22.567799053689672,,7.001056663412366,-0.01609483546999023,9.203002705727481,0.449139688459391,1
-5.324034610186211,,-9.048110817821682,0.08319705002976224,,,7.483540642534114,8.981378128700047,6.069927381267954,-2.7567796591987905,20.965013130293585,-1.2575305592126702,5.364303967894921,11.918049894509373,1
35.78859623500228,-1.6888507995022677,-9.072901366985786,-0.625695369024005,-0.9912745126151934,0.3966991543785125,11.861886782434754,-0.01942745843533266,-23.906314936055573,-2.6181842823161423,-16.798097203694418,0.9084443583093091,6.9614592493854115,,1
-15.37964890776949,-0.45224324363547985,7.5613247439043345,-0.22117120427003367,,-0.33827290132107707,3.4945821603285374,0.30126704310029484,-13.887496423487205,-1.5477396799311256,-12.610153022888346,1.5783333103313975,7.163310272566953,0.9978847082284605,1
-9.539439784960146,0.45348655415389616,23.916365149976443,-0.7730583736010306,,0.5809362529564037,7.555283762941853,0.691090929412369,-23.286876829528964,-1.285303234800547,-1.2371979047432897,-0.5439067479617268,3.4850579983159102,0.8329977422394179,0
